Item,Q4 2004,Q4 2005,Q4 2006,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
TÀI SẢN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Đầu tư khác vào công cụ vốn,5000000000.0,5000000000.0,5900000000.0,287700000000.0,399965737000.0,462245025000.0,518985025000.0,488985025000.0,457295025000.0,353795525000.0,553795525000.0,553795525000.0,493195525000.0,516340525000.0,504760525000.0,706556775000.0,808718775000.0,809418775000.0,783362025000.0,1171466025000.0,1186466025000.0,1403376509445.0,810048775000.0,810048775000.0,507948775000.0,583948775000.0,583759501331.0,583759501331.0,583759501331.0,957765405776.0,950265845776.0,867916485776.0,820117485776.0,726929895776.0,627140645776.0,604796645776.0,541064645776.0,742014645776.0,536697645776.0,536697645776.0,536697645776.0,773539695776.0,773539695776.0,740084945776.0,705947445776.0,865947445776.0,705947445776.0,705947445776.0,705947445776.0,705947445776.0,705947445776.0,705947445776.0,705947445776.0,882904305776.0,699389513102.0,648989513102.0,632989513102.0,620489513102.0,620492513102.0,620492513102.0,620492513102.0,620492513102.0,671085513102.0,610020372585.0,610020372585.0,700020372585.0,700023372585.0,700023372585.0,700023372585.0
4. Dự phòng giảm giá đầu tư tài chính dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22048728863.0,-22993584894.0,-22993584893.0,-23714530594.0,-23714530594.0,-17955685264.0,-17955685264.0,-17955685264.0,-18545085960.0,-18545085960.0,-18545085960.0,-18545085960.0,-23510762792.0,-32874411816.0,-32874411816.0,-32874411816.0,-36959820665.0,-36897680974.0,-30231559226.0,-57231559226.0,-30716195791.0,-33443721474.0,-33443721474.0,-34668008497.0,-35904057607.0,-37385611178.0,-37385611178.0,-42685611178.0,-49603404328.0,-47708630138.0,-47708630138.0,-49672250238.0,-52580686436.0,-53031680795.0,-53889078891.0,-53889078891.0,-51643077277.0,-108405266378.0,-108405266378.0,-108405266378.0,-130174074512.0,-135055225323.0,-135055225323.0
5. Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VI. Tổng tài sản dài hạn khác,0.0,0.0,316016095.0,706527216.0,727646385.0,799500357.0,523895397.0,4089319951.0,4443724049.0,5660855621.0,28181997441.0,33769649000.0,36399978122.0,40148135360.0,43835234723.0,13034495274.0,13219716890.0,12993926989.0,12919311265.0,12882131955.0,12841707734.0,19827843258.0,18677507625.0,15111152259.0,14642052473.0,10415610413.0,9828981620.0,10186117361.0,34862603420.0,7960109352.0,11539244641.0,16092112413.0,15840467396.0,14042779767.0,11628275938.0,9848431594.0,8429166398.0,7230975432.0,6435097743.0,5497532181.0,4319998750.0,8452323403.0,2352308483.0,1420326841.0,546095686.0,6347992421.0,5500746337.0,5479819060.0,21480692312.0,8790064901.0,12948439466.0,19793148297.0,26776256856.0,29833538209.0,56994814432.0,24553973410.0,22369501109.0,17490968445.0,15138048141.0,12397878543.0,10088435747.0,9378857673.0,10015722560.0,7854077938.0,6156111242.0,5374417341.0,5043796685.0,5268498908.0,5006400956.0
1. Chi phí trả trước dài hạn,0.0,0.0,127727651.0,502552972.0,549162841.0,519735749.0,322828053.0,3620799583.0,3649115201.0,4879394694.0,27390536514.0,32953188073.0,35588517195.0,39439204806.0,43419253881.0,12985297024.0,13170518640.0,12944728739.0,12870113015.0,12832933705.0,12792509484.0,19379225008.0,18228889375.0,14662534009.0,14193434223.0,9966992163.0,9259177370.0,9616313111.0,34292799170.0,7140167102.0,11239908391.0,15662818163.0,15411173146.0,13613485517.0,11628275938.0,9848431594.0,8429166398.0,7230975432.0,6435097743.0,5497532181.0,4319998750.0,8452323403.0,2352308483.0,1420326841.0,546095686.0,6347992421.0,5500746337.0,5479819060.0,21480692312.0,8790064901.0,12948439466.0,19793148297.0,26776256856.0,29833538209.0,56994814432.0,24191797930.0,22007325629.0,17128792965.0,15138048141.0,12035703063.0,9726260267.0,9016682193.0,9166133180.0,7004488558.0,5306521862.0,4524827961.0,4194207305.0,4418909528.0,4156811576.0
2. Tài sản Thuế thu nhập hoãn lại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362175480.0,362175480.0,362175480.0,0.0,362175480.0,362175480.0,362175480.0,849589380.0,849589380.0,849589380.0,849589380.0,849589380.0,849589380.0,849589380.0
3. Tài sản dài hạn khác,0.0,0.0,188288444.0,203974244.0,178483544.0,279764608.0,201067344.0,468520368.0,794608848.0,781460927.0,791460927.0,816460927.0,811460927.0,708930554.0,415980842.0,49198250.0,49198250.0,49198250.0,49198250.0,49198250.0,49198250.0,448618250.0,448618250.0,448618250.0,448618250.0,448618250.0,569804250.0,569804250.0,569804250.0,819942250.0,299336250.0,429294250.0,429294250.0,429294250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VII. Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000000.0,53480790652.0,53480790652.0,53480790652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000000.0,19000000000.0,18500000000.0,18300000000.0,17500000000.0,17000000000.0,16500000000.0,16000000000.0,15500000000.0,15000000000.0,14500000000.0,14000000000.0,13500000000.0,13000000000.0,12500000000.0,12000000000.0,11500000000.0,11000000000.0,10500000000.0,10000000000.0
TỔNG CỘNG TÀI SẢN,53621801918.0,141103695374.0,227999529430.0,657069922316.0,857245382451.0,1384311130184.0,1345643968080.0,1355834614297.0,1442240136536.0,1293094659192.0,1212154991750.0,1200471580116.0,1309399200149.0,2003236916152.0,1800925889174.0,1665935345855.0,1790555298055.0,2356492540054.0,2489389371777.0,2592155546007.0,2630435681127.0,2463050177593.0,2553316771925.0,2550672335540.0,2122633518484.0,2166144497701.0,1889306698840.0,1908687074223.0,1810757974763.0,1839650928312.0,1837881090942.0,1612296398971.0,1608488808689.0,1857081338764.0,1954829749922.0,1983331508085.0,2068446010033.0,2387880828604.0,2128577513160.0,2111723145887.0,2079718479742.0,1975088360874.0,1823558722400.0,1786106849183.0,1715349912462.0,1760015029692.0,1800942366182.0,1817678114484.0,1819615257333.0,1947690306659.0,1996078566085.0,2012101431786.0,2083624065223.0,2118414364042.0,2283739404931.0,2281722398200.0,2474763948236.0,2519971852166.0,3748993544797.0,4235130701928.0,4314662056664.0,4434530627785.0,4598884377375.0,4698832621086.0,4812039661669.0,5506767862018.0,5801425235847.0,6105437511629.0,6492599173037.0
NGUỒN VỐN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Nợ phải trả,41906721468.0,117076247997.0,158504057338.0,130877009604.0,284551032390.0,765552064563.0,710707922300.0,650135988361.0,694702076642.0,616865497329.0,529347923824.0,503443997781.0,583335209641.0,1243315625687.0,1038611387351.0,900818046663.0,1020437712279.0,1494830306811.0,1651258805921.0,1792780208003.0,1856591125030.0,1812109675648.0,1949109964734.0,1928289303286.0,1678899855683.0,1729677555780.0,1490949315536.0,1500865723023.0,1402429491621.0,1429339140990.0,1424340245711.0,1185612168810.0,1168542161888.0,1396008548096.0,1508105610284.0,1532450042484.0,1611583299941.0,1912732834965.0,1665117469350.0,1648464683760.0,1611380612155.0,1445885369784.0,1242869075729.0,1191684267979.0,1104973963778.0,1101759575661.0,1158998888116.0,1165753965217.0,1146763314111.0,1188173192180.0,1223765018215.0,1232212079424.0,1302556752971.0,1352156637074.0,1513551286304.0,1501850062992.0,1613578276834.0,1658084742058.0,2764665354746.0,3240231605971.0,3314027121500.0,3393945424061.0,3367709093704.0,3532515319740.0,3638923422451.0,3619684248007.0,3868647516575.0,4162043561452.0,4546653826035.0
I. Nợ ngắn hạn,18073419194.0,82929707725.0,124222786903.0,97588357002.0,199376714264.0,675907685280.0,571063543017.0,510491609078.0,542395146056.0,329945889407.0,242428315902.0,238447862950.0,456214117810.0,609387781319.0,431313192983.0,287081019886.0,415137199496.0,637016102147.0,792521226882.0,778147920798.0,841934362901.0,1094993218631.0,1196658253131.0,1200332443874.0,947285425808.0,1093199059135.0,820775685411.0,823449378537.0,724692339064.0,802627831771.0,794014982905.0,462799360503.0,421013019726.0,436581468922.0,480262319494.0,339778482244.0,371236613441.0,632841791107.0,499323205466.0,474172673272.0,640699604320.0,593689287759.0,538614172996.0,632652304234.0,529593630845.0,474943826244.0,588087359342.0,598139106364.0,598348509554.0,452282880672.0,632076843253.0,886664481786.0,933574210179.0,993363849007.0,1045715086964.0,896834667352.0,1030859945750.0,805941481936.0,1337276541158.0,998162963577.0,1111805855465.0,1392059230935.0,1426531747268.0,1893843204398.0,2018125964929.0,2272688686203.0,2569041266176.0,2503832833645.0,2432794914218.0
1. Vay và nợ thuê tài chính ngắn hạn,11160659153.0,17072048325.0,23607941190.0,2712000000.0,1356000000.0,148537000000.0,4868000000.0,24512000000.0,22356000000.0,40693090909.0,37278090909.0,31858280800.0,30004600000.0,41969000000.0,27177000000.0,25118000000.0,124921000000.0,299184817715.0,426525033366.0,333306308079.0,306921143444.0,508895175178.0,486695183178.0,435095395254.0,217290111056.0,217290111056.0,200859175178.0,176454375178.0,166454375178.0,206478490441.0,193033208333.0,48056311219.0,12860211989.0,20523410576.0,86658944966.0,64993510112.0,50550000000.0,60149925037.0,186646568748.0,133113524416.0,118897427282.0,117208214384.0,114707278416.0,137470485754.0,114113991354.0,122349847932.0,123612210721.0,129610855206.0,155656957907.0,86260516300.0,255032369777.0,310780364078.0,364773880925.0,335805281995.0,334806049098.0,313088263662.0,394879579841.0,390834817965.0,593020884826.0,478219670434.0,619939689586.0,883412458422.0,891863652478.0,1478138200444.0,1548354885349.0,1405927432486.0,1705260035064.0,1691427854278.0,1662910844230.0
2. Vay và nợ dài hạn đến hạn phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Phải trả người bán ngắn hạn,4655437208.0,2066340184.0,1413104155.0,888562897.0,541001296.0,1809508632.0,3367576160.0,11639853115.0,4814187369.0,18328615244.0,10987763415.0,10245235150.0,2762660132.0,334520742943.0,57846460865.0,5984677932.0,3201079158.0,26184161256.0,17801713598.0,5471270820.0,8594122848.0,2619615966.0,2679369316.0,3009139789.0,3040932825.0,80151598283.0,16150882024.0,7132896871.0,8836413513.0,37746535147.0,21465205007.0,35776306497.0,46983371262.0,45600382190.0,53673744306.0,22217822377.0,56244738784.0,302691125840.0,26364344137.0,35062471651.0,26623682387.0,29109785041.0,21824628293.0,51626441288.0,39561498057.0,130397081114.0,107275313247.0,93579174753.0,114092641530.0,135208743721.0,107841157171.0,95541783855.0,74764943257.0,119461767329.0,120588983958.0,48982172864.0,76227510580.0,35928033565.0,59931399634.0,80500660054.0,63793038455.0,162356314570.0,127245410566.0,105568504919.0,127050866343.0,386662998492.0,326521601173.0,327878865579.0,224881227756.0
4. Người mua trả tiền trước,13484700.0,31665917.0,2447054514.0,7359548174.0,11204841762.0,15346032659.0,7366938981.0,5458914521.0,5452525663.0,47347782576.0,47068857761.0,7235088516.0,6547020276.0,5782822371.0,8970238342.0,11700475523.0,15280338783.0,27536668980.0,11878764695.0,13383715565.0,42178870847.0,42558637687.0,154266591911.0,97913304546.0,102514812426.0,53599885240.0,65052935471.0,34788605759.0,41814923580.0,15847884487.0,18504693927.0,60574941620.0,24237816923.0,45116701170.0,137393653265.0,139563963528.0,142125788508.0,138130459686.0,157144092011.0,168059792728.0,351624785325.0,273433838922.0,146984620170.0,117101238187.0,54771017863.0,19283534597.0,28538331036.0,50443577619.0,15729064444.0,32916229244.0,41008875788.0,33604459447.0,12630112275.0,33572324831.0,67422447273.0,71433903547.0,72962421120.0,99965630883.0,127933271005.0,162135077680.0,163898558195.0,90792769470.0,66200654152.0,36029865039.0,36832368273.0,8386442708.0,7883542692.0,4695146833.0,4504360788.0
5. Thuế và các khoản phải nộp nhà nước,200127753.0,373079487.0,2066161105.0,7901869539.0,12604701976.0,26925928152.0,31402075071.0,2219314853.0,2299819378.0,2286656615.0,2454451901.0,16022796596.0,15485601399.0,12290003124.0,4377980964.0,9997199037.0,11781057631.0,4382091994.0,7446391615.0,2939944588.0,2856017709.0,2704573118.0,6175958178.0,39371147844.0,35205011500.0,7261901773.0,8447553339.0,7060410437.0,6987163592.0,5806784498.0,5076203415.0,4681402722.0,4426271389.0,3024860709.0,2935566083.0,5463473680.0,8307484203.0,7646786135.0,7363704458.0,19639853309.0,27692280471.0,48152334197.0,70270090213.0,82445846600.0,80852237446.0,12400111657.0,64662921252.0,64435362085.0,50349299137.0,66492737168.0,71234250196.0,62039275211.0,64593067476.0,64428853666.0,57245212497.0,59198522658.0,69165825815.0,61840486581.0,59274711874.0,60284154767.0,62139158235.0,72119450935.0,103272329210.0,91218492564.0,95168507835.0,96574791686.0,93452554063.0,93702971412.0,90542018942.0
6. Phải trả người lao động,0.0,0.0,0.0,375004259.0,0.0,462832930.0,324138951.0,944921232.0,383728182.0,1419505892.0,45000000.0,59772769.0,54900000.0,5022222.0,718020822.0,688924183.0,0.0,269484622.0,903542652.0,160479139.0,164615714.0,0.0,14087118.0,432444495.0,438566920.0,49730544.0,954170962.0,927974363.0,272963846.0,141798783.0,0.0,518918272.0,557842440.0,23565109.0,129792463.0,1387288476.0,724694146.0,0.0,542548365.0,1374345633.0,792438873.0,149461237.0,781632496.0,112483395.0,786121836.0,91328828.0,114732527.0,452892258.0,368764121.0,71270534.0,448969795.0,162205310.0,2050704092.0,-124012010.0,2287599468.0,85215422.0,355063638.0,341153605.0,331252951.0,918985293.0,2367661290.0,54527253.0,2246847783.0,174975919.0,582295146.0,2379774091.0,1674658615.0,120905202.0,3082425364.0
7. Chi phí phải trả ngắn hạn,603961800.0,1581396727.0,28603949745.0,48014057865.0,77995462812.0,126590466156.0,168189754706.0,259166587995.0,310038428369.0,141510747456.0,140421116273.0,154911212912.0,201229768656.0,214306152613.0,213989140019.0,232673758368.0,259192541733.0,243230285772.0,265197760908.0,284110825020.0,312339180339.0,282733818076.0,326572259588.0,351182322075.0,370640148884.0,453437249353.0,351242595923.0,408764205166.0,416929151099.0,425276658489.0,447924182149.0,314681012659.0,331910514231.0,315206558296.0,152651350553.0,57432740218.0,56828060056.0,58429290228.0,60763185608.0,63361189668.0,62219571551.0,71026477347.0,129680006298.0,186046384395.0,185842762352.0,135712769391.0,216293660882.0,221065410523.0,224717212819.0,87622294205.0,92001306740.0,312721405385.0,316387372478.0,293358434034.0,291416991363.0,134501978586.0,143722718921.0,108797695979.0,113348937726.0,138034725403.0,144897282842.0,138390575509.0,157874279349.0,135552235562.0,163206935993.0,250751225048.0,226626881029.0,181021326391.0,190280589488.0
8. Phải trả nội bộ ngắn hạn,0.0,47979220394.0,64603566286.0,22097766443.0,78837591666.0,172979266655.0,173966030029.0,21936041525.0,34799893451.0,73545428386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719261101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015262502.0,1362863807.0,1792607311.0,0.0,1993834446.0,1246145955.0,1074312789.0,2185846486.0,3305189070.0,2289139828.0,7453810597.0,2048538535.0,2640463700.0,2781294329.0,1839671448.0,4443514346.0,11200938506.0,22252892238.0,20414950675.0,9025291397.0,28101429230.0,35194387368.0,38869041969.0,41619894608.0,38418461155.0,36481504818.0,36535532598.0,40623352482.0,39956714408.0,37666578285.0,37290195365.0,42456303621.0,43265904872.0,38487696117.0
11. Phải trả ngắn hạn khác,1439748580.0,14318744490.0,1945537980.0,7979797553.0,16582244480.0,183169933157.0,182579609180.0,185877483231.0,163560404371.0,4123903056.0,3581429203.0,17558069767.0,199675738165.0,260125530.0,117239523241.0,215273389.0,65553837.0,36423302121.0,63968783313.0,138460253518.0,168895763968.0,255641235559.0,221181252143.0,274369735955.0,219286721615.0,282643504510.0,179452594138.0,189803012990.0,84976759357.0,113202968096.0,110464801447.0,757111582.0,2304635560.0,9482323808.0,49931568277.0,50204144745.0,58606107331.0,67514720264.0,63242995300.0,55031155683.0,55105516738.0,57502539917.0,52180070624.0,54544235545.0,51376862109.0,47255342128.0,45541651142.0,35911370220.0,34653275267.0,41871418052.0,60066399440.0,60614049994.0,76121237438.0,126446248487.0,162922511910.0,241443181383.0,238352438467.0,69364621389.0,341816188534.0,39651228791.0,18288962044.0,4698367071.0,35152655836.0,5662867582.0,7063803972.0,78559569592.0,160674118700.0,155877907419.0,211750163924.0
12. Dự phòng phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699235107.0,0.0,1541347961.0,2199723733.0,6156256735.0,4491571219.0,5841951659.0,0.0
13. Quỹ khen thưởng phúc lợi,0.0,-492787799.0,-464528072.0,259750272.0,254870272.0,86716939.0,-1000580061.0,-1263507394.0,-1309840727.0,690159273.0,591606440.0,557406440.0,453829182.0,253912516.0,994828730.0,702711454.0,695628354.0,-194710313.0,-1200763265.0,315124069.0,-15351968.0,-159836953.0,-926448301.0,-1041046084.0,-1130879418.0,-1234921624.0,-1384221624.0,-1482102227.0,-1579411101.0,-1873288170.0,-2453311373.0,-2246644068.0,-2267644068.0,-2396332936.0,-3112300419.0,-3499723394.0,-3513123394.0,-3513123394.0,-3463494262.0,-3463494262.0,-3502244262.0,-3967676075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052565412.0,0.0,0.0,0.0,0.0,0.0,6355587609.0
14. Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15. Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
II. Nợ dài hạn,23833302274.0,34146540272.0,34281270435.0,33288652602.0,85174318126.0,89644379283.0,139644379283.0,139644379283.0,152306930586.0,286919607922.0,286919607922.0,264996134831.0,127121091831.0,633927844368.0,607298194368.0,613737026777.0,605300512783.0,857814204664.0,858737579039.0,1014632287205.0,1014656762129.0,717116457017.0,752451711603.0,727956859412.0,731614429875.0,636478496645.0,670173630125.0,677416344486.0,677737152557.0,626711309219.0,630325262806.0,722812808307.0,747529142162.0,959427079174.0,1027843290790.0,1192671560240.0,1240346686500.0,1279891043858.0,1165794263884.0,1174292010488.0,970681007835.0,852196082025.0,704254902733.0,559031963745.0,575380332933.0,626815749417.0,570911528774.0,567614858853.0,548414804557.0,735890311508.0,591688174962.0,345547597638.0,368982542792.0,358792788067.0,467836199340.0,605015395640.0,582718331084.0,852143260122.0,1427388813588.0,2242068642394.0,2202221266035.0,2001886193126.0,1941177346436.0,1638672115342.0,1620797457522.0,1346995561804.0,1299606250399.0,1658210727807.0,2113858911817.0
1. Phải trả người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2. Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292750619082.0,307260850696.0,321159259925.0,333664953500.0,341998627437.0,333760236656.0,325031110846.0,280153031049.0,216997708561.0,221037777749.0,221409444159.0,228196943908.0,232526526987.0,231003945691.0,234875612101.0,234875612101.0,23627740351.0,23627740351.0,23627740351.0,23627740351.0,181604125640.0,181604125640.0,181604125640.0,181604125640.0,171581317842.0,181604125640.0,181604125640.0,181604125640.0,209309558560.0,214540795286.0,213264249689.0,261873239785.0,266410953726.0,268297186178.0
3. Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4. Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5. Phải trả dài hạn khác,1299478000.0,1299478000.0,1305919000.0,441716125.0,1022869429.0,1716930586.0,1716930586.0,1716930586.0,1716930586.0,157449698831.0,157449698831.0,157117134831.0,1117134831.0,157160300823.0,157160300823.0,157922509032.0,157025092698.0,157027092698.0,157027092698.0,157027092698.0,157027092698.0,157027092698.0,157027092698.0,157834091198.0,158321931698.0,62518638680.0,61584569600.0,61584569600.0,61902869600.0,62097938600.0,62202938600.0,164314252904.0,168958609203.0,145088797875.0,372922276419.0,193800110778.0,194355170778.0,194507780778.0,194552780778.0,194502386778.0,114817567106.0,54816567106.0,54724626601.0,54616710101.0,54616710101.0,54529929773.0,54821319773.0,54823929773.0,54821319773.0,200987923314.0,201803891648.0,206803891648.0,223579061528.0,229011819803.0,319920314653.0,320041824653.0,320041824653.0,551676698153.0,331176698153.0,658905950713.0,641538415360.0,571996778910.0,571258849040.0,692944308610.0,662247146333.0,660872394414.0,537119245477.0,511873894831.0,458356155987.0
