Item,Q4 2006,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
TÀI SẢN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Phải trả người lao động,217201070.0,160885871.0,143540717.0,,,,142075000.0,115005690.0,68993144.0,94887126.0,99922027.0,181008500.0,15599127.0,0.0,0.0,15599127.0,0.0,0.0,15599127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45881934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35310400.0,239510000.0,265681000.0,259569465.0,197759249.0,200556808.0,177163820.0,165309958.0,178200104.0,119740318.0,272572632.0,108550521.0,150044219.0,121976701.0,235746928.0,128972865.0,173141861.0,424623475.0,697504467.0,401163456.0,177657564.0,644647544.0,283836892.0,257541211.0,3232425575.0,2272368159.0,1138211175.0,600882852.0,703367815.0,465481884.0
7. Chi phí phải trả ngắn hạn,2410238974.0,0.0,201522155.0,,,,169008293.0,169008293.0,169008293.0,741008293.0,15599127.0,15599127.0,0.0,15599127.0,15599127.0,0.0,15599127.0,15599127.0,0.0,15599127.0,15599127.0,15599127.0,15599127.0,15599127.0,15599127.0,15599127.0,15000000.0,118838360.0,118838360.0,118838360.0,118838360.0,15310400.0,15310400.0,15310400.0,15310400.0,0.0,20000000.0,312970000.0,10000000.0,0.0,0.0,220300000.0,40000000.0,15000000.0,0.0,45000000.0,45000000.0,45000000.0,45000000.0,90000000.0,95000000.0,201028982.0,197704538.0,1993574503.0,35000000.0,129503702.0,129503702.0,249000000.0,186300000.0,406200000.0,644657534.0,184657534.0,32766903.0,3013699.0,0.0
8. Phải trả nội bộ ngắn hạn,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11. Phải trả ngắn hạn khác,25304700.0,266153563.0,265194754.0,,,,209495754.0,205866222.0,204621968.0,211347233.0,150853408.0,53220941.0,70092724.0,61689509.0,27509787.0,12611445.0,27506105.0,25615562.0,5657932440.0,5672866440.0,5710320440.0,5740369040.0,5799997739.0,7840472050.0,7858965269.0,7341817020.0,1348294317.0,1362059013.0,859011457.0,845809822.0,746423322.0,610517022.0,611147022.0,611147022.0,713567310.0,713207310.0,9608573.0,9608573.0,11663914.0,11663914.0,48845314.0,59478448.0,66670242.0,69539193.0,980190751.0,9608573.0,9608573.0,11017442.0,2312854636.0,659017963.0,8012295985.0,9608573.0,44578515.0,558098794.0,902640481.0,1200740284.0,113982182.0,1019027242.0,1183861046.0,1356942291.0,878579675.0,1848246651.0,860808985.0,867769365.0,862716611.0
12. Dự phòng phải trả ngắn hạn,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116800000.0,2116800000.0,2116800000.0,2116800000.0,2116800000.0,0.0,0.0,0.0
13. Quỹ khen thưởng phúc lợi,0.0,0.0,0.0,105684142.0,96384142.0,96384142.0,78984142.0,78984142.0,78984142.0,78984142.0,0.0,78984142.0,78984142.0,78984142.0,78984142.0,78984142.0,176532863.0,176532863.0,176532863.0,185474587.0,185474587.0,185474587.0,185474587.0,185474587.0,185474587.0,185474587.0,185474587.0,97974587.0,97974587.0,97974587.0,97974587.0,97974587.0,97974587.0,97974587.0,97974587.0,97974587.0,97974587.0,87474587.0,87474587.0,77974587.0,67974587.0,60974587.0,60974587.0,60974587.0,58474587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0,54974587.0
14. Quỹ bình ổn giá,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15. Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
II. Nợ dài hạn,1338423000.0,0.0,0.0,540976428.0,21136828.0,21136828.0,21136828.0,21136828.0,21136828.0,21136828.0,205805112.0,21136828.0,21136828.0,21136828.0,21136828.0,21136828.0,48682772.0,48682772.0,48682772.0,50471116.0,50471116.0,50471116.0,0.0,0.0,0.0,0.0,6187469466.0,6187469466.0,6187469466.0,6187469466.0,6187469466.0,6187469466.0,6187469466.0,6187469466.0,6187469466.0,6187469466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320499999.0,0.0,0.0,903499997.0,764499995.0,694999994.0,625499997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116800000.0,2116800000.0,2116800000.0
1. Phải trả người bán dài hạn,0.0,0.0,0.0,,,,0.0,21136828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2. Chi phí phải trả dài hạn,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4. Phải trả nội bộ dài hạn,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5. Phải trả dài hạn khác,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6187469466.0,0.0,0.0,0.0,6187469466.0,6187469466.0,6187469466.0,6187469466.0,6187469466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6. Vay và nợ thuê tài chính dài hạn,1338423000.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6187469466.0,0.0,6187469466.0,6187469466.0,6187469466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320499999.0,0.0,0.0,903499997.0,764499995.0,694999994.0,625499997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7. Trái phiếu chuyển đổi,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8. Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9. Dự phòng trợ cấp mất việc làm,0.0,0.0,0.0,,,,21136828.0,0.0,21136828.0,21136828.0,21136828.0,21136828.0,21136828.0,21136828.0,21136828.0,21136828.0,48682772.0,48682772.0,48682772.0,50471116.0,50471116.0,50471116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Dự phòng phải trả dài hạn,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,184668284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116800000.0,2116800000.0,2116800000.0
11. Doanh thu chưa thực hiện dài hạn,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12. Quỹ phát triển khoa học và công nghệ,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Nguồn vốn chủ sở hữu,14063092069.0,12101497038.0,12515979238.0,12410769476.0,12047211773.0,11754163126.0,11768267287.0,20382382390.0,20725581096.0,20494526336.0,20494496222.0,21636491364.0,21737170305.0,23254941723.0,25421380121.0,24317484682.0,23658534134.0,23251524866.0,22797089385.0,22124400315.0,21337798415.0,20462412149.0,17884741721.0,15663330575.0,15733757804.0,15316384555.0,13328856827.0,12991296526.0,12741421689.0,12524178438.0,12253732526.0,12880153639.0,12634420738.0,12590183338.0,12591670326.0,9956720501.0,11122749450.0,15410720859.0,15800537516.0,16294196050.0,16910766226.0,27218165706.0,27219206264.0,56582251255.0,87781108571.0,132084409471.0,318667960714.0,333356958362.0,335723217942.0,365511346921.0,375369980046.0,379345675048.0,384829074901.0,351929172579.0,532692896667.0,544684147717.0,560518890639.0,592686229232.0,612106861361.0,626747579589.0,626580940224.0,628334433749.0,630959876068.0,634740153646.0,635794357813.0
I. Vốn chủ sở hữu,14063092069.0,12101497038.0,12515979238.0,12410769476.0,12047211773.0,11754163126.0,11768267287.0,20382382390.0,20725581096.0,20494526336.0,20494496222.0,21636491364.0,21737170305.0,23254941723.0,25421380121.0,24317484682.0,23658534134.0,23251524866.0,22797089385.0,22124400315.0,21337798415.0,20462412149.0,17884741721.0,15663330575.0,15733757804.0,15316384555.0,13328856827.0,12991296526.0,12741421689.0,12524178438.0,12253732526.0,12880153639.0,12634420738.0,12590183338.0,12591670326.0,9956720501.0,11122749450.0,15410720859.0,15800537516.0,16294196050.0,16910766226.0,27218165706.0,27219206264.0,56582251255.0,87781108571.0,132084409471.0,318667960714.0,333356958362.0,335723217942.0,365511346921.0,375369980046.0,379345675048.0,384829074901.0,351929172579.0,532692896667.0,544684147717.0,560518890639.0,592686229232.0,612106861361.0,626747579589.0,626580940224.0,628334433749.0,630959876068.0,634740153646.0,635794357813.0
1. Vốn đầu tư của chủ sở hữu,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,11251000000.0,11251000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,180000000000.0,180000000000.0,180000000000.0,180000000000.0,180000000000.0,180000000000.0,180000000000.0,251999740000.0,431999740000.0,431999740000.0,431999740000.0,431999740000.0,431999740000.0,431999740000.0,431999740000.0,431999740000.0,431999740000.0,431999740000.0,431999740000.0
2. Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70000000.0,-70000000.0,-70000000.0,-70000000.0,-70000000.0,-193750000.0,-193750000.0,-193750000.0,-193750000.0,-193750000.0,-193750000.0
3. Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4. Vốn khác của chủ sở hữu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5. Cổ phiếu quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6. Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7. Chênh lệch tỷ giá hối đoái,0.0,0.0,0.0,-285576.0,-285576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8. Quỹ đầu tư phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451589036.0,2451589036.0,2451589036.0,2610751724.0,2610751724.0,2610751724.0,2610751724.0,2610751724.0,2610751724.0,2610751724.0,2610751724.0,2610751724.0,2610751724.0,2610751724.0,2610751724.0,2863107311.0,2610751724.0,2610751724.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0,2863107311.0
9. Quỹ dự phòng tài chính,0.0,0.0,0.0,0.0,0.0,0.0,105684142.0,105684142.0,105684142.0,105684142.0,0.0,105684142.0,105684142.0,105684142.0,105684142.0,105684142.0,243413863.0,243413863.0,243413863.0,252355587.0,252355587.0,252355587.0,252355587.0,252355587.0,252355587.0,252355587.0,252355587.0,252355587.0,252355587.0,252355587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Quỹ khác thuộc vốn chủ sở hữu,0.0,0.0,0.0,105684142.0,105684142.0,105684142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252355587.0,0.0,252355587.0,252355587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11. Lợi nhuận sau thuế chưa phân phối,4063092069.0,2101497038.0,2515979238.0,2305370910.0,1941813207.0,397478984.0,411583145.0,276698248.0,619896954.0,388842194.0,494496222.0,1530807222.0,1631486163.0,3149257581.0,5315695979.0,4211800540.0,963531235.0,556521967.0,102086486.0,-738706996.0,-1525308896.0,-2400695162.0,-4978365590.0,-7199776736.0,-7129349507.0,-7546722756.0,-9534250484.0,-9871810785.0,-10121685622.0,-10338928873.0,-10609374785.0,-9982953672.0,-10228686573.0,-10272923973.0,-10271436985.0,-12906386810.0,-11740357861.0,-7452386452.0,-7062569795.0,-6568911261.0,-6160371410.0,3844492183.0,3845532741.0,32622924727.0,63356465937.0,107537851706.0,132661785747.0,147050576553.0,149316372908.0,177280544276.0,190744872110.0,195145596507.0,200472204299.0,95894846157.0,97405953573.0,109707565593.0,124430984302.0,155984733166.0,171933087058.0,186232983799.0,186365929354.0,188081615085.0,190871465000.0,193804946565.0,196065736909.0
LNST chưa phân phối lũy kế đến cuối kỳ trước,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9702101861.0,0.0,0.0,0.0,-10223189371.0,-12906386810.0,-11740357861.0,-7452386452.0,-7452386452.0,-7452386452.0,-7452386452.0,3835939897.0,3835939897.0,3835939897.0,3835939897.0,106158323089.0,106825784478.0,145047537332.0,150937132849.0,155285306671.0,178181426710.0,178181426710.0,70181686710.0,95894846157.0,95894846157.0,95894846157.0,95894846157.0,156207503542.0,156350360685.0,156066640936.0,156499726633.0,189517049225.0,188987054061.0,189517049225.0
LNST chưa phân phối kỳ này,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-280851811.0,-10228686573.0,-10272923973.0,-10271436985.0,-2683197439.0,1166028949.0,4287971409.0,389816657.0,883475191.0,1292015042.0,11296878635.0,9592844.0,28786984830.0,59520526040.0,103701911809.0,26503462658.0,40224792075.0,4268835576.0,26343411427.0,35459565439.0,16964169797.0,22290777589.0,25713159447.0,1511107416.0,13812719436.0,28536138145.0,60089887009.0,15725583516.0,29882623114.0,30299288418.0,31581888452.0,1354415775.0,4817892504.0,6548687684.0
12. Nguồn vốn đầu tư xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13. Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14. Lợi ích của cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208030325.0,510566212.0,510566212.0,1096219217.0,1561535323.0,1683450454.0,3143067656.0,3443274498.0,3543737723.0,5367695334.0,1762000625.0,1336971230.0,1493763291.0,1171479111.0,494095783.0,183734813.0,1295059026.0,1908648755.0,5380926992.0,5845498479.0,5545913559.0,5583721353.0,5419313757.0,6266109770.0,5059523593.0
II. Nguồn kinh phí và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
